feature,nonmissing_ratio,zero_ratio,feature_type,semantic_group
wLight_w_light_20_24_min,0.8742857142857143,0.8228571428571428,actual_behavior,light
wLight_w_light_20_24_q25,0.8742857142857143,0.5714285714285714,actual_behavior,light
wLight_w_light_20_24_median,0.8742857142857143,0.42,actual_behavior,light
wLight_w_light_20_24_q75,0.8742857142857143,0.24142857142857144,actual_behavior,light
wLight_w_light_20_24_q95,0.8742857142857143,0.08714285714285715,actual_behavior,light
wLight_w_light_20_24_q99,0.8742857142857143,0.07,actual_behavior,light
wLight_w_light_20_24_max,0.8742857142857143,0.05857142857142857,actual_behavior,light
wLight_w_light_20_24_sum,0.8742857142857143,0.05857142857142857,actual_behavior,light
wLight_w_light_20_24_nonnull_count,0.8742857142857143,0.0,coverage_proxy,light
wLight_w_light_20_24_zero_count,0.8742857142857143,0.05142857142857143,coverage_proxy,light
wLight_w_light_20_24_nonzero_count,0.8742857142857143,0.05857142857142857,coverage_proxy,light
wLight_w_light_20_24_negative_count,0.8742857142857143,0.8742857142857143,invalid_or_constant,light
wLight_w_light_00_04_mean,0.8014285714285714,0.4157142857142857,actual_behavior,light
wLight_w_light_00_04_std,0.8014285714285714,0.42,actual_behavior,light
wLight_w_light_00_04_min,0.8014285714285714,0.7757142857142857,actual_behavior,light
wLight_w_light_00_04_q25,0.8014285714285714,0.7157142857142857,actual_behavior,light
wLight_w_light_00_04_median,0.8014285714285714,0.6542857142857142,actual_behavior,light
wLight_w_light_00_04_q75,0.8014285714285714,0.5657142857142857,actual_behavior,light
wLight_w_light_00_04_q95,0.8014285714285714,0.4657142857142857,actual_behavior,light
wLight_w_light_00_04_q99,0.8014285714285714,0.42428571428571427,actual_behavior,light
wLight_w_light_00_04_max,0.8014285714285714,0.4157142857142857,actual_behavior,light
wLight_w_light_00_04_sum,0.8014285714285714,0.4157142857142857,actual_behavior,light
wLight_w_light_00_04_nonnull_count,0.8014285714285714,0.0,coverage_proxy,light
wLight_w_light_00_04_zero_count,0.8014285714285714,0.025714285714285714,coverage_proxy,light
wLight_w_light_00_04_nonzero_count,0.8014285714285714,0.4157142857142857,coverage_proxy,light
wLight_w_light_00_04_negative_count,0.8014285714285714,0.8014285714285714,invalid_or_constant,light
wLight_w_light_04_08_mean,0.7828571428571428,0.15571428571428572,actual_behavior,light
wLight_w_light_04_08_std,0.7828571428571428,0.15571428571428572,actual_behavior,light
wLight_w_light_04_08_min,0.7828571428571428,0.7742857142857142,actual_behavior,light
wLight_w_light_04_08_q25,0.7828571428571428,0.75,actual_behavior,light
wLight_w_light_04_08_median,0.7828571428571428,0.62,actual_behavior,light
wLight_w_light_04_08_q75,0.7828571428571428,0.3914285714285714,actual_behavior,light
wLight_w_light_04_08_q95,0.7828571428571428,0.18714285714285714,actual_behavior,light
wLight_w_light_04_08_q99,0.7828571428571428,0.15571428571428572,actual_behavior,light
wLight_w_light_04_08_max,0.7828571428571428,0.15571428571428572,actual_behavior,light
wLight_w_light_04_08_sum,0.7828571428571428,0.15571428571428572,actual_behavior,light
wLight_w_light_04_08_nonnull_count,0.7828571428571428,0.0,coverage_proxy,light
wLight_w_light_04_08_zero_count,0.7828571428571428,0.008571428571428572,coverage_proxy,light
wLight_w_light_04_08_nonzero_count,0.7828571428571428,0.15571428571428572,coverage_proxy,light
wLight_w_light_04_08_negative_count,0.7828571428571428,0.7828571428571428,invalid_or_constant,light
wLight_w_light_08_12_mean,0.8942857142857142,0.025714285714285714,actual_behavior,light
wLight_w_light_08_12_std,0.8942857142857142,0.025714285714285714,actual_behavior,light
wLight_w_light_08_12_min,0.8942857142857142,0.7628571428571429,actual_behavior,light
wLight_w_light_08_12_q25,0.8942857142857142,0.15857142857142856,actual_behavior,light
wLight_w_light_08_12_median,0.8942857142857142,0.08857142857142856,actual_behavior,light
wLight_w_light_08_12_q75,0.8942857142857142,0.047142857142857146,actual_behavior,light
wLight_w_light_08_12_q95,0.8942857142857142,0.03,actual_behavior,light
wLight_w_light_08_12_q99,0.8942857142857142,0.027142857142857142,actual_behavior,light
wLight_w_light_08_12_max,0.8942857142857142,0.025714285714285714,actual_behavior,light
wLight_w_light_08_12_sum,0.8942857142857142,0.025714285714285714,actual_behavior,light
wLight_w_light_08_12_nonnull_count,0.8942857142857142,0.0,coverage_proxy,light
wLight_w_light_08_12_zero_count,0.8942857142857142,0.13142857142857142,coverage_proxy,light
wLight_w_light_08_12_nonzero_count,0.8942857142857142,0.025714285714285714,coverage_proxy,light
wLight_w_light_08_12_negative_count,0.8942857142857142,0.8942857142857142,invalid_or_constant,light
wLight_w_light_16_20_mean,0.9071428571428571,0.005714285714285714,actual_behavior,light
wLight_w_light_16_20_std,0.9071428571428571,0.005714285714285714,actual_behavior,light
wLight_w_light_16_20_min,0.9071428571428571,0.89,actual_behavior,light
wLight_w_light_16_20_q25,0.9071428571428571,0.3557142857142857,actual_behavior,light
wLight_w_light_16_20_median,0.9071428571428571,0.12714285714285714,actual_behavior,light
wLight_w_light_16_20_q75,0.9071428571428571,0.045714285714285714,actual_behavior,light
wLight_w_light_16_20_q95,0.9071428571428571,0.011428571428571429,actual_behavior,light
wLight_w_light_16_20_q99,0.9071428571428571,0.007142857142857143,actual_behavior,light
wLight_w_light_16_20_max,0.9071428571428571,0.005714285714285714,actual_behavior,light
wLight_w_light_16_20_sum,0.9071428571428571,0.005714285714285714,actual_behavior,light
wLight_w_light_16_20_nonnull_count,0.9071428571428571,0.0,coverage_proxy,light
wLight_w_light_16_20_zero_count,0.9071428571428571,0.017142857142857144,coverage_proxy,light
wLight_w_light_16_20_nonzero_count,0.9071428571428571,0.005714285714285714,coverage_proxy,light
wLight_w_light_16_20_negative_count,0.9071428571428571,0.9071428571428571,invalid_or_constant,light
wPedo_00_04_row_count,0.9328571428571428,0.17857142857142858,coverage_proxy,activity_pedo
wPedo_04_08_row_count,0.9328571428571428,0.16428571428571428,coverage_proxy,activity_pedo
wPedo_08_12_row_count,0.9328571428571428,0.04285714285714286,coverage_proxy,activity_pedo
wPedo_12_16_row_count,0.9328571428571428,0.022857142857142857,coverage_proxy,activity_pedo
wPedo_burned_calories_12_16_mean,0.91,0.09571428571428571,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_std,0.91,0.09571428571428571,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_burned_calories_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_burned_calories_12_16_median,0.91,0.8985714285714286,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_q75,0.91,0.7942857142857143,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_q95,0.91,0.18428571428571427,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_q99,0.91,0.10428571428571429,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_max,0.91,0.09571428571428571,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_sum,0.91,0.09571428571428571,actual_behavior,activity_pedo
wPedo_burned_calories_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_burned_calories_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_burned_calories_12_16_nonzero_count,0.91,0.09571428571428571,coverage_proxy,activity_pedo
wPedo_burned_calories_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_distance_12_16_mean,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_distance_12_16_std,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_distance_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_distance_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_distance_12_16_median,0.91,0.8957142857142857,actual_behavior,activity_pedo
wPedo_distance_12_16_q75,0.91,0.7828571428571428,actual_behavior,activity_pedo
wPedo_distance_12_16_q95,0.91,0.1657142857142857,actual_behavior,activity_pedo
wPedo_distance_12_16_q99,0.91,0.10285714285714286,actual_behavior,activity_pedo
wPedo_distance_12_16_max,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_distance_12_16_sum,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_distance_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_distance_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_distance_12_16_nonzero_count,0.91,0.08714285714285715,coverage_proxy,activity_pedo
wPedo_distance_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_speed_12_16_mean,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_speed_12_16_std,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_speed_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_speed_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_speed_12_16_median,0.91,0.8957142857142857,actual_behavior,activity_pedo
wPedo_speed_12_16_q75,0.91,0.7828571428571428,actual_behavior,activity_pedo
wPedo_speed_12_16_q95,0.91,0.1657142857142857,actual_behavior,activity_pedo
wPedo_speed_12_16_q99,0.91,0.10285714285714286,actual_behavior,activity_pedo
wPedo_speed_12_16_max,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_speed_12_16_sum,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_speed_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_speed_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_speed_12_16_nonzero_count,0.91,0.08714285714285715,coverage_proxy,activity_pedo
wPedo_speed_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_step_12_16_mean,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_12_16_std,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_step_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_step_12_16_median,0.91,0.8957142857142857,actual_behavior,activity_pedo
wPedo_step_12_16_q75,0.91,0.7828571428571428,actual_behavior,activity_pedo
wPedo_step_12_16_q95,0.91,0.1657142857142857,actual_behavior,activity_pedo
wPedo_step_12_16_q99,0.91,0.10285714285714286,actual_behavior,activity_pedo
wPedo_step_12_16_max,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_12_16_sum,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_step_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_step_12_16_nonzero_count,0.91,0.08714285714285715,coverage_proxy,activity_pedo
wPedo_step_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_step_frequency_12_16_mean,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_std,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_step_frequency_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_step_frequency_12_16_median,0.91,0.8957142857142857,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_q75,0.91,0.7828571428571428,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_q95,0.91,0.1657142857142857,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_q99,0.91,0.10285714285714286,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_max,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_sum,0.91,0.08714285714285715,actual_behavior,activity_pedo
wPedo_step_frequency_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_step_frequency_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_step_frequency_12_16_nonzero_count,0.91,0.08714285714285715,coverage_proxy,activity_pedo
wPedo_step_frequency_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_mean,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_std,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_median,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_q75,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_q95,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_q99,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_max,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_sum,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_running_step_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_running_step_12_16_nonzero_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_running_step_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_mean,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_std,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_min,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_q25,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_median,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_q75,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_q95,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_q99,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_max,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_sum,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_nonnull_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_walking_step_12_16_zero_count,0.91,0.0,coverage_proxy,activity_pedo
wPedo_walking_step_12_16_nonzero_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_walking_step_12_16_negative_count,0.91,0.91,invalid_or_constant,activity_pedo
wPedo_16_20_row_count,0.9328571428571428,0.03,coverage_proxy,activity_pedo
wPedo_burned_calories_16_20_mean,0.9028571428571428,0.09285714285714286,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_std,0.9028571428571428,0.09285714285714286,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_burned_calories_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_burned_calories_16_20_median,0.9028571428571428,0.8971428571428571,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_q75,0.9028571428571428,0.7742857142857142,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_q95,0.9028571428571428,0.23857142857142857,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_q99,0.9028571428571428,0.11142857142857143,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_max,0.9028571428571428,0.09285714285714286,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_sum,0.9028571428571428,0.09285714285714286,actual_behavior,activity_pedo
wPedo_burned_calories_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_burned_calories_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_burned_calories_16_20_nonzero_count,0.9028571428571428,0.09285714285714286,coverage_proxy,activity_pedo
wPedo_burned_calories_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_distance_16_20_mean,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_distance_16_20_std,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_distance_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_distance_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_distance_16_20_median,0.9028571428571428,0.8971428571428571,actual_behavior,activity_pedo
wPedo_distance_16_20_q75,0.9028571428571428,0.7628571428571429,actual_behavior,activity_pedo
wPedo_distance_16_20_q95,0.9028571428571428,0.21,actual_behavior,activity_pedo
wPedo_distance_16_20_q99,0.9028571428571428,0.09714285714285714,actual_behavior,activity_pedo
wPedo_distance_16_20_max,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_distance_16_20_sum,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_distance_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_distance_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_distance_16_20_nonzero_count,0.9028571428571428,0.08857142857142856,coverage_proxy,activity_pedo
wPedo_distance_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_speed_16_20_mean,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_speed_16_20_std,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_speed_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_speed_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_speed_16_20_median,0.9028571428571428,0.8971428571428571,actual_behavior,activity_pedo
wPedo_speed_16_20_q75,0.9028571428571428,0.7628571428571429,actual_behavior,activity_pedo
wPedo_speed_16_20_q95,0.9028571428571428,0.21,actual_behavior,activity_pedo
wPedo_speed_16_20_q99,0.9028571428571428,0.09714285714285714,actual_behavior,activity_pedo
wPedo_speed_16_20_max,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_speed_16_20_sum,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_speed_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_speed_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_speed_16_20_nonzero_count,0.9028571428571428,0.08857142857142856,coverage_proxy,activity_pedo
wPedo_speed_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_step_16_20_mean,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_16_20_std,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_step_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_step_16_20_median,0.9028571428571428,0.8971428571428571,actual_behavior,activity_pedo
wPedo_step_16_20_q75,0.9028571428571428,0.7628571428571429,actual_behavior,activity_pedo
wPedo_step_16_20_q95,0.9028571428571428,0.21,actual_behavior,activity_pedo
wPedo_step_16_20_q99,0.9028571428571428,0.09714285714285714,actual_behavior,activity_pedo
wPedo_step_16_20_max,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_16_20_sum,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_step_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_step_16_20_nonzero_count,0.9028571428571428,0.08857142857142856,coverage_proxy,activity_pedo
wPedo_step_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_step_frequency_16_20_mean,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_std,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_step_frequency_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_step_frequency_16_20_median,0.9028571428571428,0.8971428571428571,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_q75,0.9028571428571428,0.7628571428571429,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_q95,0.9028571428571428,0.21,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_q99,0.9028571428571428,0.09714285714285714,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_max,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_sum,0.9028571428571428,0.08857142857142856,actual_behavior,activity_pedo
wPedo_step_frequency_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_step_frequency_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_step_frequency_16_20_nonzero_count,0.9028571428571428,0.08857142857142856,coverage_proxy,activity_pedo
wPedo_step_frequency_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_mean,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_std,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_median,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_q75,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_q95,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_q99,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_max,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_sum,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_running_step_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_running_step_16_20_nonzero_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_running_step_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_mean,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_std,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_min,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_q25,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_median,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_q75,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_q95,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_q99,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_max,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_sum,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_nonnull_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_walking_step_16_20_zero_count,0.9028571428571428,0.0,coverage_proxy,activity_pedo
wPedo_walking_step_16_20_nonzero_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_walking_step_16_20_negative_count,0.9028571428571428,0.9028571428571428,invalid_or_constant,activity_pedo
wPedo_20_24_row_count,0.9328571428571428,0.10857142857142857,coverage_proxy,activity_pedo
wPedo_burned_calories_20_24_mean,0.8242857142857143,0.3557142857142857,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_std,0.8242857142857143,0.3557142857142857,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_min,0.8242857142857143,0.8228571428571428,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_q25,0.8242857142857143,0.8214285714285714,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_median,0.8242857142857143,0.8157142857142857,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_q75,0.8242857142857143,0.7842857142857143,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_q95,0.8242857142857143,0.5185714285714286,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_q99,0.8242857142857143,0.4042857142857143,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_max,0.8242857142857143,0.3557142857142857,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_sum,0.8242857142857143,0.3557142857142857,actual_behavior,activity_pedo
wPedo_burned_calories_20_24_nonnull_count,0.8242857142857143,0.0,coverage_proxy,activity_pedo
wPedo_burned_calories_20_24_zero_count,0.8242857142857143,0.0014285714285714286,coverage_proxy,activity_pedo
wPedo_burned_calories_20_24_nonzero_count,0.8242857142857143,0.3557142857142857,coverage_proxy,activity_pedo
wPedo_burned_calories_20_24_negative_count,0.8242857142857143,0.8242857142857143,invalid_or_constant,activity_pedo
wPedo_distance_20_24_mean,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_distance_20_24_std,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_distance_20_24_min,0.8242857142857143,0.8228571428571428,actual_behavior,activity_pedo
wPedo_distance_20_24_q25,0.8242857142857143,0.8214285714285714,actual_behavior,activity_pedo
wPedo_distance_20_24_median,0.8242857142857143,0.8157142857142857,actual_behavior,activity_pedo
wPedo_distance_20_24_q75,0.8242857142857143,0.7828571428571428,actual_behavior,activity_pedo
wPedo_distance_20_24_q95,0.8242857142857143,0.5128571428571429,actual_behavior,activity_pedo
wPedo_distance_20_24_q99,0.8242857142857143,0.38857142857142857,actual_behavior,activity_pedo
wPedo_distance_20_24_max,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_distance_20_24_sum,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_distance_20_24_nonnull_count,0.8242857142857143,0.0,coverage_proxy,activity_pedo
wPedo_distance_20_24_zero_count,0.8242857142857143,0.0014285714285714286,coverage_proxy,activity_pedo
wPedo_distance_20_24_nonzero_count,0.8242857142857143,0.3514285714285714,coverage_proxy,activity_pedo
wPedo_distance_20_24_negative_count,0.8242857142857143,0.8242857142857143,invalid_or_constant,activity_pedo
wPedo_speed_20_24_mean,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_speed_20_24_std,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_speed_20_24_min,0.8242857142857143,0.8228571428571428,actual_behavior,activity_pedo
wPedo_speed_20_24_q25,0.8242857142857143,0.8214285714285714,actual_behavior,activity_pedo
wPedo_speed_20_24_median,0.8242857142857143,0.8157142857142857,actual_behavior,activity_pedo
wPedo_speed_20_24_q75,0.8242857142857143,0.7828571428571428,actual_behavior,activity_pedo
wPedo_speed_20_24_q95,0.8242857142857143,0.5128571428571429,actual_behavior,activity_pedo
wPedo_speed_20_24_q99,0.8242857142857143,0.38857142857142857,actual_behavior,activity_pedo
wPedo_speed_20_24_max,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_speed_20_24_sum,0.8242857142857143,0.3514285714285714,actual_behavior,activity_pedo
wPedo_speed_20_24_nonnull_count,0.8242857142857143,0.0,coverage_proxy,activity_pedo
