split,subject_id,lifelog_date,sensor,row_count,present,missing
test,id05,2024-11-07,ch2025_mAmbience,720,1,0
test,id05,2024-11-07,ch2025_mBle,74,1,0
test,id05,2024-11-07,ch2025_mGps,1440,1,0
test,id05,2024-11-07,ch2025_mLight,144,1,0
test,id05,2024-11-07,ch2025_mScreenStatus,1430,1,0
test,id05,2024-11-07,ch2025_mUsageStats,65,1,0
test,id05,2024-11-07,ch2025_mWifi,144,1,0
test,id05,2024-11-07,ch2025_wHr,625,1,0
test,id05,2024-11-07,ch2025_wLight,573,1,0
test,id05,2024-11-07,ch2025_wPedo,1200,1,0
test,id05,2024-11-12,ch2025_mACStatus,773,1,0
test,id05,2024-11-12,ch2025_mActivity,783,1,0
test,id05,2024-11-12,ch2025_mAmbience,373,1,0
test,id05,2024-11-12,ch2025_mBle,37,1,0
test,id05,2024-11-12,ch2025_mGps,786,1,0
test,id05,2024-11-12,ch2025_mLight,81,1,0
test,id05,2024-11-12,ch2025_mScreenStatus,773,1,0
test,id05,2024-11-12,ch2025_mUsageStats,55,1,0
test,id05,2024-11-12,ch2025_mWifi,78,1,0
test,id05,2024-11-12,ch2025_wHr,150,1,0
test,id05,2024-11-12,ch2025_wLight,255,1,0
test,id05,2024-11-12,ch2025_wPedo,284,1,0
test,id05,2024-11-13,ch2025_mACStatus,1311,1,0
test,id05,2024-11-13,ch2025_mActivity,1311,1,0
test,id05,2024-11-13,ch2025_mAmbience,614,1,0
test,id05,2024-11-13,ch2025_mBle,35,1,0
test,id05,2024-11-13,ch2025_mGps,1318,1,0
test,id05,2024-11-13,ch2025_mLight,134,1,0
test,id05,2024-11-13,ch2025_mScreenStatus,1271,1,0
test,id05,2024-11-13,ch2025_mUsageStats,65,1,0
test,id05,2024-11-13,ch2025_mWifi,129,1,0
test,id05,2024-11-13,ch2025_wHr,465,1,0
test,id05,2024-11-13,ch2025_wLight,957,1,0
test,id05,2024-11-13,ch2025_wPedo,1172,1,0
test,id05,2024-11-15,ch2025_mACStatus,1199,1,0
test,id05,2024-11-15,ch2025_mActivity,1199,1,0
test,id05,2024-11-15,ch2025_mAmbience,575,1,0
test,id05,2024-11-15,ch2025_mBle,24,1,0
test,id05,2024-11-15,ch2025_mGps,888,1,0
test,id05,2024-11-15,ch2025_mLight,122,1,0
test,id05,2024-11-15,ch2025_mScreenStatus,1189,1,0
test,id05,2024-11-15,ch2025_mUsageStats,42,1,0
test,id05,2024-11-15,ch2025_mWifi,87,1,0
test,id05,2024-11-15,ch2025_wHr,655,1,0
test,id05,2024-11-15,ch2025_wLight,1069,1,0
test,id05,2024-11-15,ch2025_wPedo,1239,1,0
test,id05,2024-11-16,ch2025_mACStatus,1408,1,0
test,id05,2024-11-16,ch2025_mActivity,1418,1,0
test,id05,2024-11-16,ch2025_mAmbience,704,1,0
test,id05,2024-11-16,ch2025_mBle,29,1,0
test,id05,2024-11-16,ch2025_mGps,1409,1,0
test,id05,2024-11-16,ch2025_mLight,143,1,0
test,id05,2024-11-16,ch2025_mScreenStatus,1408,1,0
test,id05,2024-11-16,ch2025_mUsageStats,64,1,0
test,id05,2024-11-16,ch2025_mWifi,138,1,0
test,id05,2024-11-16,ch2025_wHr,398,1,0
test,id05,2024-11-16,ch2025_wLight,1086,1,0
test,id05,2024-11-16,ch2025_wPedo,1270,1,0
test,id05,2024-11-17,ch2025_mACStatus,1391,1,0
test,id05,2024-11-17,ch2025_mActivity,1401,1,0
test,id05,2024-11-17,ch2025_mAmbience,690,1,0
test,id05,2024-11-17,ch2025_mBle,31,1,0
test,id05,2024-11-17,ch2025_mGps,1401,1,0
test,id05,2024-11-17,ch2025_mLight,142,1,0
test,id05,2024-11-17,ch2025_mScreenStatus,1371,1,0
test,id05,2024-11-17,ch2025_mUsageStats,52,1,0
test,id05,2024-11-17,ch2025_mWifi,137,1,0
test,id05,2024-11-17,ch2025_wHr,392,1,0
test,id05,2024-11-17,ch2025_wLight,1124,1,0
test,id05,2024-11-17,ch2025_wPedo,1312,1,0
test,id05,2024-11-18,ch2025_mACStatus,1343,1,0
test,id05,2024-11-18,ch2025_mActivity,1363,1,0
test,id05,2024-11-18,ch2025_mAmbience,667,1,0
test,id05,2024-11-18,ch2025_mBle,39,1,0
test,id05,2024-11-18,ch2025_mGps,1369,1,0
test,id05,2024-11-18,ch2025_mLight,137,1,0
test,id05,2024-11-18,ch2025_mScreenStatus,1333,1,0
test,id05,2024-11-18,ch2025_mUsageStats,65,1,0
test,id05,2024-11-18,ch2025_mWifi,135,1,0
test,id05,2024-11-18,ch2025_wHr,367,1,0
test,id05,2024-11-18,ch2025_wLight,910,1,0
test,id05,2024-11-18,ch2025_wPedo,1386,1,0
test,id05,2024-11-19,ch2025_mACStatus,1344,1,0
test,id05,2024-11-19,ch2025_mActivity,1354,1,0
test,id05,2024-11-19,ch2025_mAmbience,667,1,0
test,id05,2024-11-19,ch2025_mBle,25,1,0
test,id05,2024-11-19,ch2025_mGps,1353,1,0
test,id05,2024-11-19,ch2025_mLight,137,1,0
test,id05,2024-11-19,ch2025_mScreenStatus,1344,1,0
test,id05,2024-11-19,ch2025_mUsageStats,63,1,0
test,id05,2024-11-19,ch2025_mWifi,134,1,0
test,id05,2024-11-19,ch2025_wHr,460,1,0
test,id05,2024-11-19,ch2025_wLight,1154,1,0
test,id05,2024-11-19,ch2025_wPedo,1339,1,0
test,id06,2024-07-06,ch2025_mACStatus,1423,1,0
test,id06,2024-07-06,ch2025_mActivity,1433,1,0
test,id06,2024-07-06,ch2025_mAmbience,707,1,0
test,id06,2024-07-06,ch2025_mBle,14,1,0
test,id06,2024-07-06,ch2025_mGps,1410,1,0
test,id06,2024-07-06,ch2025_mLight,144,1,0
test,id06,2024-07-06,ch2025_mScreenStatus,1403,1,0
test,id06,2024-07-06,ch2025_mUsageStats,52,1,0
test,id06,2024-07-06,ch2025_mWifi,142,1,0
test,id06,2024-07-06,ch2025_wHr,3,1,0
test,id06,2024-07-06,ch2025_wLight,287,1,0
test,id06,2024-07-06,ch2025_wPedo,1156,1,0
test,id06,2024-07-07,ch2025_mACStatus,1430,1,0
test,id06,2024-07-07,ch2025_mActivity,1440,1,0
test,id06,2024-07-07,ch2025_mAmbience,720,1,0
test,id06,2024-07-07,ch2025_mBle,10,1,0
test,id06,2024-07-07,ch2025_mGps,833,1,0
test,id06,2024-07-07,ch2025_mLight,144,1,0
test,id06,2024-07-07,ch2025_mScreenStatus,1430,1,0
test,id06,2024-07-07,ch2025_mUsageStats,40,1,0
test,id06,2024-07-07,ch2025_mWifi,91,1,0
test,id06,2024-07-07,ch2025_wHr,34,1,0
test,id06,2024-07-07,ch2025_wLight,466,1,0
test,id06,2024-07-07,ch2025_wPedo,1209,1,0
test,id06,2024-07-08,ch2025_mACStatus,1410,1,0
test,id06,2024-07-08,ch2025_mActivity,1440,1,0
test,id06,2024-07-08,ch2025_mAmbience,720,1,0
test,id06,2024-07-08,ch2025_mBle,18,1,0
test,id06,2024-07-08,ch2025_mGps,1350,1,0
test,id06,2024-07-08,ch2025_mLight,144,1,0
test,id06,2024-07-08,ch2025_mScreenStatus,1440,1,0
test,id06,2024-07-08,ch2025_mUsageStats,63,1,0
test,id06,2024-07-08,ch2025_mWifi,136,1,0
test,id06,2024-07-08,ch2025_wHr,0,0,1
test,id06,2024-07-08,ch2025_wLight,994,1,0
test,id06,2024-07-08,ch2025_wPedo,1401,1,0
test,id06,2024-07-09,ch2025_mACStatus,1400,1,0
test,id06,2024-07-09,ch2025_mActivity,1440,1,0
test,id06,2024-07-09,ch2025_mAmbience,720,1,0
test,id06,2024-07-09,ch2025_mBle,16,1,0
test,id06,2024-07-09,ch2025_mGps,1380,1,0
test,id06,2024-07-09,ch2025_mLight,144,1,0
test,id06,2024-07-09,ch2025_mScreenStatus,1380,1,0
test,id06,2024-07-09,ch2025_mUsageStats,61,1,0
test,id06,2024-07-09,ch2025_mWifi,138,1,0
test,id06,2024-07-09,ch2025_wHr,636,1,0
test,id06,2024-07-09,ch2025_wLight,1042,1,0
test,id06,2024-07-09,ch2025_wPedo,1216,1,0
test,id06,2024-07-10,ch2025_mACStatus,1430,1,0
test,id06,2024-07-10,ch2025_mActivity,1440,1,0
test,id06,2024-07-10,ch2025_mAmbience,720,1,0
test,id06,2024-07-10,ch2025_mBle,25,1,0
test,id06,2024-07-10,ch2025_mGps,1440,1,0
test,id06,2024-07-10,ch2025_mLight,144,1,0
test,id06,2024-07-10,ch2025_mScreenStatus,1410,1,0
test,id06,2024-07-10,ch2025_mUsageStats,97,1,0
test,id06,2024-07-10,ch2025_mWifi,144,1,0
test,id06,2024-07-10,ch2025_wHr,587,1,0
test,id06,2024-07-10,ch2025_wLight,1179,1,0
test,id06,2024-07-10,ch2025_wPedo,1191,1,0
test,id06,2024-07-11,ch2025_mACStatus,1350,1,0
test,id06,2024-07-11,ch2025_mActivity,1440,1,0
test,id06,2024-07-11,ch2025_mAmbience,720,1,0
test,id06,2024-07-11,ch2025_mBle,14,1,0
test,id06,2024-07-11,ch2025_mGps,1423,1,0
test,id06,2024-07-11,ch2025_mLight,144,1,0
test,id06,2024-07-11,ch2025_mScreenStatus,1430,1,0
test,id06,2024-07-11,ch2025_mUsageStats,46,1,0
test,id06,2024-07-11,ch2025_mWifi,142,1,0
test,id06,2024-07-11,ch2025_wHr,369,1,0
test,id06,2024-07-11,ch2025_wLight,1022,1,0
test,id06,2024-07-11,ch2025_wPedo,1204,1,0
test,id06,2024-07-12,ch2025_mACStatus,1400,1,0
test,id06,2024-07-12,ch2025_mActivity,1440,1,0
test,id06,2024-07-12,ch2025_mAmbience,720,1,0
test,id06,2024-07-12,ch2025_mBle,17,1,0
test,id06,2024-07-12,ch2025_mGps,1342,1,0
test,id06,2024-07-12,ch2025_mLight,144,1,0
test,id06,2024-07-12,ch2025_mScreenStatus,1390,1,0
test,id06,2024-07-12,ch2025_mUsageStats,61,1,0
test,id06,2024-07-12,ch2025_mWifi,137,1,0
test,id06,2024-07-12,ch2025_wHr,552,1,0
test,id06,2024-07-12,ch2025_wLight,1052,1,0
test,id06,2024-07-12,ch2025_wPedo,1327,1,0
test,id06,2024-07-13,ch2025_mACStatus,1370,1,0
test,id06,2024-07-13,ch2025_mActivity,1440,1,0
test,id06,2024-07-13,ch2025_mAmbience,720,1,0
test,id06,2024-07-13,ch2025_mBle,14,1,0
test,id06,2024-07-13,ch2025_mGps,1387,1,0
test,id06,2024-07-13,ch2025_mLight,144,1,0
test,id06,2024-07-13,ch2025_mScreenStatus,1430,1,0
test,id06,2024-07-13,ch2025_mUsageStats,61,1,0
test,id06,2024-07-13,ch2025_mWifi,118,1,0
test,id06,2024-07-13,ch2025_wHr,2,1,0
test,id06,2024-07-13,ch2025_wLight,322,1,0
test,id06,2024-07-13,ch2025_wPedo,778,1,0
test,id06,2024-07-15,ch2025_mACStatus,1414,1,0
test,id06,2024-07-15,ch2025_mActivity,1440,1,0
test,id06,2024-07-15,ch2025_mAmbience,720,1,0
test,id06,2024-07-15,ch2025_mBle,15,1,0
test,id06,2024-07-15,ch2025_mGps,1380,1,0
test,id06,2024-07-15,ch2025_mLight,144,1,0
test,id06,2024-07-15,ch2025_mScreenStatus,1430,1,0
test,id06,2024-07-15,ch2025_mUsageStats,58,1,0
test,id06,2024-07-15,ch2025_mWifi,133,1,0
test,id06,2024-07-15,ch2025_wHr,674,1,0
test,id06,2024-07-15,ch2025_wLight,879,1,0
test,id06,2024-07-15,ch2025_wPedo,851,1,0
test,id06,2024-07-16,ch2025_mACStatus,1356,1,0
test,id06,2024-07-16,ch2025_mActivity,1440,1,0
test,id06,2024-07-16,ch2025_mAmbience,720,1,0
test,id06,2024-07-16,ch2025_mBle,15,1,0
test,id06,2024-07-16,ch2025_mGps,1305,1,0
test,id06,2024-07-16,ch2025_mLight,144,1,0
test,id06,2024-07-16,ch2025_mScreenStatus,1400,1,0
test,id06,2024-07-16,ch2025_mUsageStats,51,1,0
test,id06,2024-07-16,ch2025_mWifi,135,1,0
test,id06,2024-07-16,ch2025_wHr,571,1,0
test,id06,2024-07-16,ch2025_wLight,1192,1,0
test,id06,2024-07-16,ch2025_wPedo,1238,1,0
test,id06,2024-07-17,ch2025_mACStatus,1420,1,0
test,id06,2024-07-17,ch2025_mActivity,1440,1,0
test,id06,2024-07-17,ch2025_mAmbience,720,1,0
test,id06,2024-07-17,ch2025_mBle,21,1,0
test,id06,2024-07-17,ch2025_mGps,1440,1,0
test,id06,2024-07-17,ch2025_mLight,144,1,0
test,id06,2024-07-17,ch2025_mScreenStatus,1390,1,0
test,id06,2024-07-17,ch2025_mUsageStats,65,1,0
test,id06,2024-07-17,ch2025_mWifi,144,1,0
test,id06,2024-07-17,ch2025_wHr,531,1,0
test,id06,2024-07-17,ch2025_wLight,1226,1,0
test,id06,2024-07-17,ch2025_wPedo,1219,1,0
test,id06,2024-07-18,ch2025_mACStatus,574,1,0
test,id06,2024-07-18,ch2025_mActivity,584,1,0
test,id06,2024-07-18,ch2025_mAmbience,269,1,0
test,id06,2024-07-18,ch2025_mBle,3,1,0
test,id06,2024-07-18,ch2025_mGps,166,1,0
test,id06,2024-07-18,ch2025_mLight,58,1,0
test,id06,2024-07-18,ch2025_mScreenStatus,574,1,0
test,id06,2024-07-18,ch2025_mUsageStats,6,1,0
test,id06,2024-07-18,ch2025_mWifi,19,1,0
test,id06,2024-07-18,ch2025_wHr,539,1,0
test,id06,2024-07-18,ch2025_wLight,1068,1,0
test,id06,2024-07-18,ch2025_wPedo,1270,1,0
test,id06,2024-07-20,ch2025_mACStatus,1390,1,0
test,id06,2024-07-20,ch2025_mActivity,1440,1,0
test,id06,2024-07-20,ch2025_mAmbience,720,1,0
test,id06,2024-07-20,ch2025_mBle,14,1,0
test,id06,2024-07-20,ch2025_mGps,1439,1,0
test,id06,2024-07-20,ch2025_mLight,143,1,0
test,id06,2024-07-20,ch2025_mScreenStatus,1360,1,0
test,id06,2024-07-20,ch2025_mUsageStats,59,1,0
test,id06,2024-07-20,ch2025_mWifi,141,1,0
test,id06,2024-07-20,ch2025_wHr,1,1,0
test,id06,2024-07-20,ch2025_wLight,377,1,0
test,id06,2024-07-20,ch2025_wPedo,1420,1,0
test,id06,2024-08-09,ch2025_mACStatus,812,1,0
test,id06,2024-08-09,ch2025_mActivity,822,1,0
test,id06,2024-08-09,ch2025_mAmbience,380,1,0
test,id06,2024-08-09,ch2025_mBle,18,1,0
test,id06,2024-08-09,ch2025_mGps,829,1,0
test,id06,2024-08-09,ch2025_mLight,85,1,0
test,id06,2024-08-09,ch2025_mScreenStatus,792,1,0
test,id06,2024-08-09,ch2025_mUsageStats,47,1,0
test,id06,2024-08-09,ch2025_mWifi,82,1,0
test,id06,2024-08-09,ch2025_wHr,574,1,0
test,id06,2024-08-09,ch2025_wLight,1202,1,0
test,id06,2024-08-09,ch2025_wPedo,1315,1,0
test,id06,2024-08-11,ch2025_mACStatus,1420,1,0
test,id06,2024-08-11,ch2025_mActivity,1430,1,0
test,id06,2024-08-11,ch2025_mAmbience,720,1,0
test,id06,2024-08-11,ch2025_mBle,32,1,0
test,id06,2024-08-11,ch2025_mGps,1361,1,0
test,id06,2024-08-11,ch2025_mLight,144,1,0
test,id06,2024-08-11,ch2025_mScreenStatus,1410,1,0
test,id06,2024-08-11,ch2025_mUsageStats,59,1,0
test,id06,2024-08-11,ch2025_mWifi,138,1,0
test,id06,2024-08-11,ch2025_wHr,0,0,1
test,id06,2024-08-11,ch2025_wLight,334,1,0
test,id06,2024-08-11,ch2025_wPedo,1163,1,0
test,id06,2024-08-12,ch2025_mACStatus,1420,1,0
test,id06,2024-08-12,ch2025_mActivity,1440,1,0
test,id06,2024-08-12,ch2025_mAmbience,720,1,0
test,id06,2024-08-12,ch2025_mBle,15,1,0
test,id06,2024-08-12,ch2025_mGps,1384,1,0
test,id06,2024-08-12,ch2025_mLight,144,1,0
test,id06,2024-08-12,ch2025_mScreenStatus,1400,1,0
test,id06,2024-08-12,ch2025_mUsageStats,56,1,0
test,id06,2024-08-12,ch2025_mWifi,136,1,0
test,id06,2024-08-12,ch2025_wHr,546,1,0
test,id06,2024-08-12,ch2025_wLight,1197,1,0
test,id06,2024-08-12,ch2025_wPedo,906,1,0
test,id06,2024-08-13,ch2025_mACStatus,1420,1,0
test,id06,2024-08-13,ch2025_mActivity,1440,1,0
test,id06,2024-08-13,ch2025_mAmbience,720,1,0
test,id06,2024-08-13,ch2025_mBle,20,1,0
test,id06,2024-08-13,ch2025_mGps,1405,1,0
test,id06,2024-08-13,ch2025_mLight,144,1,0
test,id06,2024-08-13,ch2025_mScreenStatus,1430,1,0
test,id06,2024-08-13,ch2025_mUsageStats,69,1,0
test,id06,2024-08-13,ch2025_mWifi,141,1,0
test,id06,2024-08-13,ch2025_wHr,594,1,0
test,id06,2024-08-13,ch2025_wLight,864,1,0
test,id06,2024-08-13,ch2025_wPedo,1182,1,0
test,id06,2024-08-14,ch2025_mACStatus,1418,1,0
test,id06,2024-08-14,ch2025_mActivity,1428,1,0
test,id06,2024-08-14,ch2025_mAmbience,692,1,0
test,id06,2024-08-14,ch2025_mBle,22,1,0
test,id06,2024-08-14,ch2025_mGps,1328,1,0
test,id06,2024-08-14,ch2025_mLight,145,1,0
test,id06,2024-08-14,ch2025_mScreenStatus,1428,1,0
test,id06,2024-08-14,ch2025_mUsageStats,62,1,0
test,id06,2024-08-14,ch2025_mWifi,136,1,0
test,id06,2024-08-14,ch2025_wHr,565,1,0
test,id06,2024-08-14,ch2025_wLight,1153,1,0
test,id06,2024-08-14,ch2025_wPedo,1320,1,0
test,id06,2024-08-19,ch2025_mACStatus,1340,1,0
test,id06,2024-08-19,ch2025_mActivity,1410,1,0
test,id06,2024-08-19,ch2025_mAmbience,720,1,0
test,id06,2024-08-19,ch2025_mBle,20,1,0
test,id06,2024-08-19,ch2025_mGps,1426,1,0
test,id06,2024-08-19,ch2025_mLight,144,1,0
test,id06,2024-08-19,ch2025_mScreenStatus,1353,1,0
test,id06,2024-08-19,ch2025_mUsageStats,58,1,0
test,id06,2024-08-19,ch2025_mWifi,139,1,0
test,id06,2024-08-19,ch2025_wHr,590,1,0
test,id06,2024-08-19,ch2025_wLight,803,1,0
test,id06,2024-08-19,ch2025_wPedo,914,1,0
test,id06,2024-08-20,ch2025_mACStatus,1330,1,0
test,id06,2024-08-20,ch2025_mActivity,1400,1,0
test,id06,2024-08-20,ch2025_mAmbience,720,1,0
test,id06,2024-08-20,ch2025_mBle,22,1,0
test,id06,2024-08-20,ch2025_mGps,1391,1,0
test,id06,2024-08-20,ch2025_mLight,144,1,0
test,id06,2024-08-20,ch2025_mScreenStatus,1387,1,0
test,id06,2024-08-20,ch2025_mUsageStats,68,1,0
test,id06,2024-08-20,ch2025_mWifi,137,1,0
test,id06,2024-08-20,ch2025_wHr,578,1,0
test,id06,2024-08-20,ch2025_wLight,1145,1,0
test,id06,2024-08-20,ch2025_wPedo,1377,1,0
test,id06,2024-08-21,ch2025_mACStatus,1340,1,0
test,id06,2024-08-21,ch2025_mActivity,1420,1,0
test,id06,2024-08-21,ch2025_mAmbience,720,1,0
test,id06,2024-08-21,ch2025_mBle,31,1,0
test,id06,2024-08-21,ch2025_mGps,1407,1,0
test,id06,2024-08-21,ch2025_mLight,144,1,0
test,id06,2024-08-21,ch2025_mScreenStatus,1390,1,0
test,id06,2024-08-21,ch2025_mUsageStats,67,1,0
test,id06,2024-08-21,ch2025_mWifi,138,1,0
test,id06,2024-08-21,ch2025_wHr,516,1,0
test,id06,2024-08-21,ch2025_wLight,1233,1,0
test,id06,2024-08-21,ch2025_wPedo,1265,1,0
test,id06,2024-08-22,ch2025_mACStatus,1370,1,0
test,id06,2024-08-22,ch2025_mActivity,1400,1,0
test,id06,2024-08-22,ch2025_mAmbience,720,1,0
test,id06,2024-08-22,ch2025_mBle,17,1,0
test,id06,2024-08-22,ch2025_mGps,1326,1,0
test,id06,2024-08-22,ch2025_mLight,144,1,0
test,id06,2024-08-22,ch2025_mScreenStatus,1420,1,0
test,id06,2024-08-22,ch2025_mUsageStats,54,1,0
test,id06,2024-08-22,ch2025_mWifi,131,1,0
test,id06,2024-08-22,ch2025_wHr,274,1,0
test,id06,2024-08-22,ch2025_wLight,905,1,0
test,id06,2024-08-22,ch2025_wPedo,1440,1,0
test,id06,2024-08-23,ch2025_mACStatus,1380,1,0
test,id06,2024-08-23,ch2025_mActivity,1400,1,0
test,id06,2024-08-23,ch2025_mAmbience,720,1,0
test,id06,2024-08-23,ch2025_mBle,24,1,0
test,id06,2024-08-23,ch2025_mGps,1425,1,0
test,id06,2024-08-23,ch2025_mLight,144,1,0
test,id06,2024-08-23,ch2025_mScreenStatus,1390,1,0
test,id06,2024-08-23,ch2025_mUsageStats,58,1,0
test,id06,2024-08-23,ch2025_mWifi,138,1,0
test,id06,2024-08-23,ch2025_wHr,0,0,1
test,id06,2024-08-23,ch2025_wLight,653,1,0
test,id06,2024-08-23,ch2025_wPedo,1335,1,0
test,id06,2024-08-24,ch2025_mACStatus,1350,1,0
test,id06,2024-08-24,ch2025_mActivity,1370,1,0
test,id06,2024-08-24,ch2025_mAmbience,720,1,0
test,id06,2024-08-24,ch2025_mBle,13,1,0
test,id06,2024-08-24,ch2025_mGps,1399,1,0
test,id06,2024-08-24,ch2025_mLight,144,1,0
test,id06,2024-08-24,ch2025_mScreenStatus,1410,1,0
test,id06,2024-08-24,ch2025_mUsageStats,46,1,0
test,id06,2024-08-24,ch2025_mWifi,138,1,0
test,id06,2024-08-24,ch2025_wHr,2,1,0
test,id06,2024-08-24,ch2025_wLight,420,1,0
test,id06,2024-08-24,ch2025_wPedo,1100,1,0
test,id07,2024-07-13,ch2025_mACStatus,1440,1,0
test,id07,2024-07-13,ch2025_mActivity,1440,1,0
test,id07,2024-07-13,ch2025_mAmbience,720,1,0
test,id07,2024-07-13,ch2025_mBle,45,1,0
test,id07,2024-07-13,ch2025_mGps,794,1,0
test,id07,2024-07-13,ch2025_mLight,144,1,0
test,id07,2024-07-13,ch2025_mScreenStatus,1440,1,0
test,id07,2024-07-13,ch2025_mUsageStats,66,1,0
test,id07,2024-07-13,ch2025_mWifi,100,1,0
test,id07,2024-07-13,ch2025_wHr,619,1,0
test,id07,2024-07-13,ch2025_wLight,868,1,0
test,id07,2024-07-13,ch2025_wPedo,926,1,0
test,id07,2024-07-14,ch2025_mACStatus,1440,1,0
test,id07,2024-07-14,ch2025_mActivity,1440,1,0
test,id07,2024-07-14,ch2025_mAmbience,720,1,0
test,id07,2024-07-14,ch2025_mBle,44,1,0
test,id07,2024-07-14,ch2025_mGps,610,1,0
test,id07,2024-07-14,ch2025_mLight,144,1,0
test,id07,2024-07-14,ch2025_mScreenStatus,1440,1,0
test,id07,2024-07-14,ch2025_mUsageStats,45,1,0
test,id07,2024-07-14,ch2025_mWifi,73,1,0
test,id07,2024-07-14,ch2025_wHr,904,1,0
test,id07,2024-07-14,ch2025_wLight,986,1,0
test,id07,2024-07-14,ch2025_wPedo,1221,1,0
test,id07,2024-07-15,ch2025_mACStatus,1440,1,0
test,id07,2024-07-15,ch2025_mActivity,1440,1,0
test,id07,2024-07-15,ch2025_mAmbience,720,1,0
test,id07,2024-07-15,ch2025_mBle,72,1,0
test,id07,2024-07-15,ch2025_mGps,837,1,0
test,id07,2024-07-15,ch2025_mLight,144,1,0
test,id07,2024-07-15,ch2025_mScreenStatus,1440,1,0
test,id07,2024-07-15,ch2025_mUsageStats,89,1,0
test,id07,2024-07-15,ch2025_mWifi,105,1,0
test,id07,2024-07-15,ch2025_wHr,1015,1,0
test,id07,2024-07-15,ch2025_wLight,1103,1,0
test,id07,2024-07-15,ch2025_wPedo,956,1,0
test,id07,2024-07-16,ch2025_mACStatus,1430,1,0
test,id07,2024-07-16,ch2025_mActivity,1440,1,0
test,id07,2024-07-16,ch2025_mAmbience,720,1,0
test,id07,2024-07-16,ch2025_mBle,54,1,0
test,id07,2024-07-16,ch2025_mGps,682,1,0
test,id07,2024-07-16,ch2025_mLight,144,1,0
test,id07,2024-07-16,ch2025_mScreenStatus,1440,1,0
test,id07,2024-07-16,ch2025_mUsageStats,73,1,0
test,id07,2024-07-16,ch2025_mWifi,87,1,0
test,id07,2024-07-16,ch2025_wHr,868,1,0
test,id07,2024-07-16,ch2025_wLight,1318,1,0
test,id07,2024-07-16,ch2025_wPedo,1247,1,0
test,id07,2024-07-17,ch2025_mACStatus,1440,1,0
test,id07,2024-07-17,ch2025_mActivity,1440,1,0
test,id07,2024-07-17,ch2025_mAmbience,720,1,0
test,id07,2024-07-17,ch2025_mBle,55,1,0
test,id07,2024-07-17,ch2025_mGps,820,1,0
test,id07,2024-07-17,ch2025_mLight,144,1,0
test,id07,2024-07-17,ch2025_mScreenStatus,1440,1,0
test,id07,2024-07-17,ch2025_mUsageStats,67,1,0
test,id07,2024-07-17,ch2025_mWifi,99,1,0
test,id07,2024-07-17,ch2025_wHr,771,1,0
test,id07,2024-07-17,ch2025_wLight,869,1,0
test,id07,2024-07-17,ch2025_wPedo,835,1,0
test,id07,2024-07-18,ch2025_mACStatus,1430,1,0
test,id07,2024-07-18,ch2025_mActivity,1430,1,0
test,id07,2024-07-18,ch2025_mAmbience,690,1,0
test,id07,2024-07-18,ch2025_mBle,55,1,0
test,id07,2024-07-18,ch2025_mGps,698,1,0
test,id07,2024-07-18,ch2025_mLight,121,1,0
test,id07,2024-07-18,ch2025_mScreenStatus,1430,1,0
test,id07,2024-07-18,ch2025_mUsageStats,67,1,0
test,id07,2024-07-18,ch2025_mWifi,90,1,0
test,id07,2024-07-18,ch2025_wHr,806,1,0
test,id07,2024-07-18,ch2025_wLight,1167,1,0
test,id07,2024-07-18,ch2025_wPedo,1284,1,0
test,id07,2024-07-19,ch2025_mACStatus,1350,1,0
test,id07,2024-07-19,ch2025_mActivity,1406,1,0
test,id07,2024-07-19,ch2025_mAmbience,676,1,0
test,id07,2024-07-19,ch2025_mBle,47,1,0
test,id07,2024-07-19,ch2025_mGps,694,1,0
test,id07,2024-07-19,ch2025_mLight,136,1,0
test,id07,2024-07-19,ch2025_mScreenStatus,1376,1,0
test,id07,2024-07-19,ch2025_mUsageStats,62,1,0
test,id07,2024-07-19,ch2025_mWifi,88,1,0
test,id07,2024-07-19,ch2025_wHr,959,1,0
test,id07,2024-07-19,ch2025_wLight,1098,1,0
test,id07,2024-07-19,ch2025_wPedo,1135,1,0
test,id07,2024-07-20,ch2025_mACStatus,1426,1,0
test,id07,2024-07-20,ch2025_mActivity,1440,1,0
test,id07,2024-07-20,ch2025_mAmbience,720,1,0
test,id07,2024-07-20,ch2025_mBle,53,1,0
test,id07,2024-07-20,ch2025_mGps,630,1,0
test,id07,2024-07-20,ch2025_mLight,144,1,0
test,id07,2024-07-20,ch2025_mScreenStatus,1420,1,0
test,id07,2024-07-20,ch2025_mUsageStats,63,1,0
test,id07,2024-07-20,ch2025_mWifi,76,1,0
test,id07,2024-07-20,ch2025_wHr,902,1,0
test,id07,2024-07-20,ch2025_wLight,1207,1,0
test,id07,2024-07-20,ch2025_wPedo,1420,1,0
test,id07,2024-07-21,ch2025_mACStatus,1410,1,0
test,id07,2024-07-21,ch2025_mActivity,1440,1,0
test,id07,2024-07-21,ch2025_mAmbience,720,1,0
test,id07,2024-07-21,ch2025_mBle,24,1,0
test,id07,2024-07-21,ch2025_mGps,355,1,0
test,id07,2024-07-21,ch2025_mLight,144,1,0
test,id07,2024-07-21,ch2025_mScreenStatus,1400,1,0
test,id07,2024-07-21,ch2025_mUsageStats,40,1,0
test,id07,2024-07-21,ch2025_mWifi,56,1,0
test,id07,2024-07-21,ch2025_wHr,728,1,0
test,id07,2024-07-21,ch2025_wLight,1291,1,0
